Tract,Population,Households,PM25,Ozone,Diesel_PM,Toxic_Air_Releases,Percent_HHLeadPaint,Superfund_Prox,RMP_Prox,HazWaste_Prox,WW_Discharge,NO2,DW_Noncomp,Traffic_Prox,Is_DAC,Socioecon_Percentile,HHVuln_Percentile,Minority_Percentile,HouseType_Percentile,Vulnerability_Percentile
36005022902,3501.0,1165.0,55.0,73.0,97.0,38.0,85.0,83.0,34.0,93.0,96.0,99.0,93.0,98.0,1,97.11,88.94,98.3,96.96000000000001,98.96000000000001
36005023000,2773.0,1033.0,52.0,75.0,97.0,36.0,92.0,68.0,36.0,90.0,95.0,99.0,93.0,94.0,1,84.44,98.11,85.16,76.08,93.64
36005023100,1675.0,427.0,55.0,73.0,97.0,38.0,87.0,81.0,35.0,93.0,95.0,99.0,93.0,97.0,1,97.75,92.75,94.15,98.74000000000001,99.56
36005023200,2378.0,827.0,51.0,75.0,97.0,36.0,92.0,68.0,36.0,91.0,95.0,98.0,93.0,94.0,1,94.24,93.5,79.75999999999999,98.25,98.75
36005023301,4067.0,1716.0,55.0,73.0,97.0,38.0,99.0,85.0,35.0,92.0,95.0,99.0,93.0,97.0,1,99.00999999999999,84.08,99.11999999999999,98.4,99.35000000000001
36005023302,3746.0,1049.0,55.0,73.0,97.0,38.0,98.0,82.0,35.0,92.0,95.0,99.0,93.0,97.0,1,98.69,85.16,98.75,98.28,99.3
36005023501,3294.0,1236.0,55.0,73.0,97.0,38.0,95.0,82.0,36.0,91.0,95.0,99.0,93.0,96.0,1,95.15,86.55000000000001,98.3,74.51,94.21000000000001
36005023502,4455.0,1600.0,55.0,73.0,97.0,38.0,87.0,82.0,36.0,92.0,95.0,99.0,93.0,96.0,1,96.47,94.92,99.0,93.77,98.95
36005023600,1714.0,560.0,52.0,75.0,97.0,36.0,94.0,68.0,35.0,91.0,95.0,99.0,93.0,94.0,1,73.81,96.45,86.78,95.72,94.87
36005023702,1156.0,327.0,55.0,73.0,97.0,37.0,97.0,82.0,38.0,90.0,94.0,100.0,93.0,95.0,1,91.9,69.41000000000001,97.1,98.58,96.87
36005023703,5214.0,1809.0,55.0,73.0,97.0,37.0,85.0,82.0,38.0,90.0,94.0,99.0,93.0,95.0,1,95.71,98.08,98.08,98.82,99.76
36005023704,3750.0,1409.0,55.0,73.0,97.0,37.0,90.0,82.0,37.0,91.0,95.0,99.0,93.0,95.0,1,94.53,94.99,98.42,96.23,98.97
36005023800,2349.0,751.0,51.0,75.0,97.0,36.0,95.0,67.0,35.0,92.0,95.0,98.0,93.0,94.0,1,86.76,68.44,83.34,53.620000000000005,80.42
36005023900,9197.0,2589.0,55.0,73.0,97.0,37.0,92.0,83.0,38.0,90.0,94.0,99.0,93.0,95.0,1,98.55000000000001,94.08999999999999,98.88,98.42999999999999,99.71
36005024000,4575.0,1350.0,51.0,75.0,97.0,36.0,91.0,68.0,35.0,91.0,95.0,99.0,93.0,95.0,1,89.38000000000001,79.36999999999999,85.25,73.39,88.92
36005024100,6473.0,2371.0,55.0,73.0,97.0,38.0,91.0,84.0,36.0,91.0,95.0,99.0,93.0,96.0,1,98.77,80.9,94.98,97.47,98.89
36005024300,5062.0,1994.0,55.0,73.0,97.0,38.0,82.0,87.0,36.0,91.0,95.0,99.0,93.0,96.0,1,97.56,94.97,97.43,97.2,99.49
36005024400,2271.0,863.0,51.0,75.0,97.0,35.0,93.0,66.0,36.0,93.0,95.0,98.0,93.0,93.0,1,78.60000000000001,62.27,80.16,52.81,74.3
36005024501,4737.0,1514.0,56.0,72.0,97.0,38.0,88.0,88.0,35.0,91.0,95.0,99.0,93.0,97.0,1,96.19,98.99,95.97,97.48,99.75
36005024502,3742.0,1224.0,56.0,72.0,97.0,38.0,90.0,88.0,36.0,91.0,95.0,99.0,93.0,97.0,1,93.24,89.09,97.76,94.97,97.71
36005024600,2041.0,791.0,51.0,75.0,97.0,35.0,96.0,68.0,37.0,90.0,94.0,99.0,93.0,93.0,0,68.35,85.65,78.60000000000001,74.59,81.33
36005024700,1929.0,753.0,56.0,72.0,97.0,38.0,77.0,89.0,36.0,91.0,95.0,99.0,93.0,98.0,1,88.44,65.16999999999999,98.08,75.56,87.72999999999999
36005024800,3242.0,1137.0,52.0,75.0,97.0,35.0,91.0,68.0,38.0,89.0,94.0,99.0,93.0,93.0,0,66.0,90.66,71.83,96.74000000000001,89.96
36005025000,2532.0,934.0,51.0,76.0,97.0,35.0,87.0,67.0,37.0,90.0,94.0,98.0,93.0,93.0,0,36.93,44.9,68.78,73.07000000000001,54.96
36005025100,6601.0,2277.0,55.0,73.0,97.0,38.0,85.0,86.0,37.0,90.0,95.0,99.0,93.0,96.0,1,96.6,51.38,96.06,99.66000000000001,97.92999999999999
36005025200,2525.0,906.0,50.0,76.0,96.0,35.0,90.0,66.0,36.0,92.0,94.0,98.0,93.0,93.0,1,77.25999999999999,63.3,77.49000000000001,40.18,69.61
36005025300,6014.0,1885.0,55.0,73.0,97.0,37.0,91.0,84.0,38.0,90.0,94.0,99.0,93.0,96.0,1,97.36,74.15,98.88,99.87,99.42999999999999
36005025400,2002.0,770.0,50.0,76.0,96.0,35.0,95.0,66.0,36.0,91.0,94.0,99.0,93.0,93.0,0,67.12,88.12,64.56,77.60000000000001,80.88
36005025500,7275.0,2412.0,56.0,73.0,97.0,37.0,82.0,87.0,38.0,90.0,94.0,99.0,93.0,96.0,1,96.97,99.66000000000001,98.75,96.94,99.88
36005025600,1541.0,620.0,50.0,76.0,96.0,35.0,91.0,65.0,35.0,91.0,94.0,99.0,93.0,94.0,1,73.63,92.17,81.25,90.5,90.72
36005025700,1725.0,683.0,56.0,72.0,97.0,38.0,91.0,89.0,37.0,90.0,94.0,99.0,93.0,98.0,1,79.69000000000001,24.97,95.88,77.32,76.34
36005026100,1996.0,1102.0,56.0,73.0,97.0,37.0,75.0,86.0,39.0,90.0,94.0,99.0,93.0,96.0,0,45.87,51.7,93.04,86.95,70.52000000000001
36005026300,6904.0,2210.0,55.0,73.0,97.0,37.0,94.0,85.0,39.0,89.0,94.0,99.0,93.0,95.0,1,91.51,97.61999999999999,95.58,98.76,99.39
36005026400,6076.0,2196.0,47.0,77.0,96.0,33.0,90.0,62.0,33.0,88.0,94.0,98.0,93.0,94.0,1,71.54,74.87,80.44,50.12,73.05
36005026500,7240.0,2292.0,55.0,73.0,97.0,37.0,95.0,84.0,42.0,89.0,94.0,99.0,93.0,95.0,1,95.05,87.74,98.53,96.8,98.42
36005026601,2943.0,1322.0,48.0,77.0,96.0,34.0,75.0,63.0,35.0,89.0,94.0,98.0,93.0,94.0,0,93.22,85.2,77.03,72.21,90.97
36005026602,5273.0,2441.0,48.0,77.0,96.0,34.0,82.0,62.0,34.0,88.0,94.0,97.0,93.0,95.0,1,86.87,91.52,78.53999999999999,83.25,92.55
36005026701,3632.0,1264.0,55.0,73.0,96.0,37.0,97.0,85.0,49.0,88.0,94.0,99.0,93.0,95.0,1,86.8,92.33,96.86,90.12,95.64
36005026702,7869.0,2694.0,55.0,73.0,96.0,37.0,96.0,83.0,50.0,88.0,93.0,99.0,93.0,95.0,1,93.08999999999999,81.01,94.61,93.15,96.19
36005026900,3964.0,1823.0,56.0,73.0,96.0,37.0,90.0,88.0,45.0,89.0,94.0,99.0,93.0,97.0,1,90.25,87.28,97.65,99.82,99.1
36005027300,7410.0,2925.0,56.0,73.0,96.0,37.0,94.0,87.0,50.0,87.0,93.0,99.0,93.0,97.0,1,90.18,86.17,92.24,99.79,98.88
36005027401,4894.0,1755.0,46.0,77.0,96.0,30.0,84.0,70.0,33.0,87.0,94.0,97.0,93.0,94.0,0,34.4,92.75999999999999,59.78,10.52,40.400000000000006
36005027402,3512.0,1253.0,45.0,78.0,96.0,30.0,80.0,71.0,33.0,85.0,93.0,96.0,93.0,90.0,0,54.26,78.49000000000001,61.44,55.78999999999999,64.99000000000001
36005027600,57.0,23.0,47.0,77.0,96.0,31.0,92.0,61.0,34.0,87.0,93.0,96.0,93.0,96.0,1,57.24,84.66,81.14,79.99000000000001,78.64999999999999
36005027700,4091.0,1781.0,56.0,73.0,96.0,36.0,94.0,85.0,52.0,86.0,93.0,99.0,93.0,97.0,1,96.37,93.78999999999999,91.75999999999999,92.97999999999999,98.47
36005027900,7635.0,2866.0,55.0,73.0,96.0,36.0,86.0,83.0,54.0,86.0,92.0,98.0,93.0,96.0,1,89.77000000000001,92.4,87.47,97.82,97.92
36005028100,3490.0,1676.0,55.0,74.0,96.0,36.0,93.0,80.0,55.0,87.0,92.0,98.0,93.0,95.0,0,44.45,86.63,78.60000000000001,95.69,81.39999999999999
36005028300,2932.0,1075.0,56.0,73.0,96.0,36.0,84.0,87.0,52.0,86.0,93.0,99.0,93.0,97.0,1,94.8,94.0,96.06,91.81,98.11
36005028500,3619.0,1780.0,55.0,73.0,96.0,36.0,71.0,88.0,54.0,85.0,90.0,98.0,93.0,94.0,0,51.959999999999994,66.52,76.1,69.3,67.33
36005028600,950.0,466.0,50.0,76.0,96.0,35.0,97.0,65.0,36.0,91.0,94.0,99.0,93.0,93.0,0,32.95,76.67,73.1,29.21,45.42
36005028700,3330.0,1280.0,56.0,73.0,96.0,36.0,88.0,87.0,52.0,85.0,93.0,99.0,93.0,95.0,1,87.25,70.33,85.82,95.72,93.39
36005028800,2784.0,1016.0,51.0,76.0,96.0,35.0,84.0,67.0,37.0,89.0,94.0,98.0,93.0,93.0,0,66.45,35.260000000000005,59.68,76.71,67.19000000000001
36005028900,4865.0,1956.0,56.0,73.0,96.0,37.0,81.0,88.0,51.0,86.0,93.0,99.0,93.0,95.0,1,85.52,95.93,88.77000000000001,99.96000000000001,99.41
36005029301,1862.0,859.0,56.0,71.0,96.0,37.0,85.0,99.0,50.0,85.0,93.0,98.0,93.0,92.0,0,15.93,41.99,55.279999999999994,82.02000000000001,43.71
36005029302,5475.0,2582.0,56.0,72.0,96.0,37.0,70.0,95.0,50.0,85.0,93.0,98.0,93.0,93.0,0,29.24,82.22,64.05999999999999,89.98,68.03
36005029500,4609.0,2078.0,56.0,72.0,96.0,36.0,86.0,91.0,53.0,84.0,89.0,98.0,93.0,93.0,0,26.06,48.1,73.42999999999999,81.77,54.33
36005029600,2171.0,881.0,50.0,76.0,96.0,35.0,78.0,65.0,37.0,89.0,94.0,98.0,93.0,93.0,1,77.66,14.23,78.42,98.11999999999999,81.19
36005029700,4047.0,1816.0,56.0,72.0,96.0,36.0,91.0,94.0,52.0,84.0,91.0,98.0,93.0,93.0,0,32.12,98.06,58.35,91.75999999999999,78.19
36005030000,6702.0,2464.0,48.0,77.0,96.0,34.0,83.0,63.0,36.0,88.0,93.0,96.0,93.0,95.0,1,68.67,27.889999999999997,80.21000000000001,98.57000000000001,81.77
36005030100,1567.0,657.0,56.0,72.0,96.0,37.0,82.0,97.0,50.0,84.0,93.0,98.0,93.0,92.0,0,27.939999999999998,43.74,58.81999999999999,89.87,56.46
36005030201,3522.0,1575.0,48.0,77.0,96.0,31.0,62.0,62.0,37.0,84.0,84.0,97.0,93.0,94.0,1,49.81,86.2,96.50999999999999,79.84,78.08
36005030202,5417.0,2542.0,48.0,77.0,96.0,31.0,42.0,62.0,42.0,81.0,83.0,94.0,93.0,92.0,1,57.830000000000005,80.95,96.43,91.66,84.25
36005030701,5586.0,2326.0,56.0,72.0,96.0,36.0,83.0,95.0,54.0,82.0,77.0,96.0,93.0,93.0,0,14.799999999999999,77.73,56.940000000000005,47.13,39.39
36005030900,3562.0,1353.0,55.0,71.0,95.0,36.0,60.0,98.0,55.0,81.0,78.0,95.0,93.0,90.0,0,19.189999999999998,56.49999999999999,41.58,95.04,55.879999999999995
36005031000,4572.0,1289.0,50.0,76.0,96.0,34.0,89.0,64.0,44.0,89.0,93.0,98.0,93.0,94.0,1,33.31,50.78,77.78,36.980000000000004,42.35
36005031200,1775.0,586.0,51.0,76.0,96.0,35.0,94.0,65.0,43.0,88.0,93.0,98.0,93.0,92.0,0,49.89,84.72,85.7,45.48,65.2
36005031400,2244.0,617.0,51.0,76.0,96.0,35.0,96.0,66.0,43.0,88.0,93.0,98.0,93.0,92.0,0,43.43,61.33,85.3,69.53,63.44
36005031600,1907.0,709.0,51.0,76.0,96.0,35.0,91.0,67.0,44.0,88.0,93.0,98.0,93.0,92.0,0,74.71,78.78,80.04,29.959999999999997,69.03
36005031800,1924.0,557.0,52.0,76.0,96.0,35.0,95.0,67.0,43.0,88.0,93.0,98.0,93.0,92.0,0,51.690000000000005,25.130000000000003,78.83,43.43,47.85
36005032300,4583.0,2656.0,55.0,72.0,95.0,35.0,84.0,95.0,60.0,76.0,49.0,90.0,93.0,88.0,0,13.74,46.75,56.06,91.36999999999999,49.120000000000005
36005032400,3091.0,1255.0,52.0,75.0,96.0,35.0,97.0,69.0,44.0,88.0,93.0,99.0,93.0,92.0,1,91.39,90.24,92.60000000000001,95.89,97.52
36005032600,3350.0,1040.0,52.0,76.0,96.0,35.0,92.0,68.0,46.0,88.0,93.0,99.0,93.0,92.0,1,71.89,27.36,75.17,84.61,73.31
36005032800,4003.0,1446.0,53.0,75.0,96.0,36.0,93.0,69.0,42.0,88.0,94.0,99.0,93.0,93.0,1,95.89999999999999,98.31,88.35,88.16000000000001,98.59
36005033000,5278.0,2176.0,53.0,75.0,96.0,36.0,80.0,70.0,42.0,88.0,94.0,99.0,93.0,93.0,1,95.53,95.24000000000001,80.04,89.9,97.64
36005033201,5059.0,2395.0,53.0,75.0,96.0,36.0,91.0,70.0,39.0,89.0,94.0,99.0,93.0,95.0,1,92.62,85.57000000000001,83.69,93.88,96.25
36005033202,3664.0,1635.0,54.0,75.0,96.0,35.0,71.0,71.0,47.0,88.0,94.0,99.0,93.0,94.0,1,67.75,98.69,91.69,99.94,98.47
36005033400,38.0,6.0,53.0,75.0,97.0,36.0,0.0,76.0,49.0,91.0,94.0,99.0,93.0,95.0,1,70.07,25.55,96.69,36.0,57.84
36005033500,2085.0,727.0,56.0,72.0,96.0,36.0,99.0,90.0,55.0,83.0,77.0,97.0,93.0,93.0,0,52.52,38.21,64.88000000000001,96.25,72.66
36005033601,5005.0,2154.0,54.0,75.0,96.0,36.0,95.0,71.0,50.0,88.0,93.0,99.0,93.0,94.0,1,92.49000000000001,90.38000000000001,95.07,98.2,98.52
36005033602,1269.0,570.0,54.0,75.0,96.0,35.0,64.0,71.0,51.0,88.0,93.0,99.0,93.0,93.0,1,72.28999999999999,33.77,93.33,50.690000000000005,65.96
36005033700,2570.0,941.0,55.0,72.0,95.0,35.0,90.0,92.0,63.0,77.0,49.0,93.0,93.0,89.0,0,24.82,75.88000000000001,51.870000000000005,85.14,59.3
36005033801,2262.0,942.0,54.0,75.0,96.0,35.0,96.0,70.0,50.0,88.0,93.0,99.0,93.0,93.0,1,67.14,73.67,96.06,72.58,79.21000000000001
36005033802,1829.0,577.0,54.0,75.0,96.0,35.0,86.0,70.0,51.0,88.0,93.0,99.0,93.0,92.0,1,96.03,64.60000000000001,98.3,98.41,97.54
36005034000,5580.0,1843.0,54.0,75.0,96.0,35.0,94.0,70.0,50.0,87.0,93.0,99.0,93.0,92.0,1,91.16,92.19000000000001,95.17,99.6,99.21
36005034200,1639.0,637.0,53.0,76.0,96.0,35.0,94.0,69.0,50.0,87.0,93.0,99.0,93.0,92.0,1,55.83,73.1,94.15,36.21,62.27
36005034300,1800.0,595.0,55.0,72.0,95.0,35.0,92.0,89.0,66.0,76.0,48.0,94.0,92.0,89.0,0,49.54,39.45,78.83,93.94,71.65
36005034400,1993.0,627.0,53.0,76.0,96.0,35.0,91.0,69.0,50.0,87.0,93.0,99.0,93.0,92.0,1,82.85,89.5,92.09,48.980000000000004,83.64
36005034500,3816.0,1484.0,55.0,72.0,95.0,35.0,77.0,89.0,63.0,78.0,48.0,94.0,93.0,90.0,0,59.81999999999999,92.17,71.83,96.99,88.79
36005034800,6177.0,2076.0,52.0,76.0,96.0,35.0,90.0,68.0,50.0,87.0,93.0,99.0,93.0,92.0,1,65.49000000000001,95.36,94.37,91.11,90.91
36005035000,2093.0,703.0,52.0,76.0,96.0,35.0,90.0,67.0,50.0,87.0,93.0,99.0,93.0,91.0,0,40.52,73.74000000000001,90.94,48.36,58.830000000000005
36005035100,3836.0,1338.0,55.0,73.0,96.0,36.0,75.0,87.0,58.0,83.0,71.0,96.0,93.0,93.0,0,27.810000000000002,18.29,71.41999999999999,92.67999999999999,52.910000000000004
36005035600,2195.0,658.0,50.0,76.0,96.0,34.0,87.0,65.0,49.0,86.0,83.0,98.0,93.0,93.0,1,66.41,56.489999999999995,98.42,45.39,67.19000000000001
36005035800,7781.0,2711.0,51.0,76.0,96.0,34.0,81.0,66.0,51.0,84.0,83.0,98.0,93.0,92.0,0,64.5,41.53,95.77,72.48,71.31
36005035900,2814.0,1175.0,53.0,74.0,97.0,36.0,55.0,76.0,34.0,92.0,96.0,99.0,93.0,98.0,1,97.00999999999999,99.65,97.32,96.48,99.85000000000001
36005036000,3176.0,958.0,51.0,76.0,96.0,35.0,94.0,66.0,49.0,87.0,93.0,98.0,93.0,92.0,1,67.17,75.37,93.46,86.79,84.00999999999999
36005036100,5672.0,2164.0,52.0,74.0,97.0,37.0,56.0,76.0,35.0,91.0,95.0,99.0,93.0,96.0,1,93.0,99.91,99.45,87.78,99.42999999999999
36005036300,6601.0,2368.0,53.0,74.0,97.0,37.0,75.0,77.0,35.0,91.0,95.0,98.0,93.0,95.0,1,92.88,97.72,95.38,98.35000000000001,99.44
36005036400,2489.0,844.0,52.0,76.0,96.0,35.0,97.0,67.0,51.0,85.0,83.0,99.0,93.0,91.0,0,84.55,84.61,99.24,49.5,83.81
36005036501,4196.0,1407.0,53.0,74.0,97.0,37.0,72.0,77.0,35.0,91.0,95.0,98.0,93.0,96.0,1,92.06,96.97,99.11999999999999,99.8,99.79
36005036502,2600.0,781.0,53.0,74.0,97.0,37.0,82.0,77.0,35.0,92.0,95.0,99.0,93.0,98.0,1,97.92999999999999,96.74000000000001,98.64,97.5,99.69
36005036700,2440.0,661.0,53.0,74.0,97.0,37.0,78.0,78.0,34.0,92.0,96.0,99.0,93.0,97.0,1,86.89,96.58,98.2,97.87,98.58
36005036800,2282.0,626.0,53.0,76.0,96.0,35.0,95.0,69.0,53.0,86.0,83.0,99.0,93.0,91.0,1,84.63000000000001,92.80000000000001,97.97,98.67,97.89
36005036901,2036.0,750.0,54.0,74.0,97.0,37.0,72.0,78.0,35.0,93.0,95.0,99.0,93.0,98.0,1,95.62,99.16,98.53,97.65,99.79
36005036902,2399.0,822.0,54.0,74.0,97.0,38.0,63.0,79.0,34.0,93.0,96.0,99.0,93.0,98.0,1,93.89,98.92,96.16,98.24000000000001,99.68
36005037000,2479.0,683.0,54.0,76.0,96.0,35.0,92.0,69.0,52.0,87.0,93.0,99.0,93.0,92.0,1,67.43,87.75,98.42,54.879999999999995,78.55
36005037100,4099.0,1731.0,53.0,74.0,97.0,37.0,59.0,78.0,36.0,92.0,95.0,99.0,93.0,96.0,1,93.27,99.55000000000001,96.69,99.77000000000001,99.95
36005037200,2264.0,841.0,54.0,75.0,96.0,35.0,84.0,70.0,52.0,87.0,93.0,99.0,93.0,92.0,1,78.5,60.019999999999996,97.43,94.39,89.13
36005037300,6404.0,2062.0,54.0,74.0,97.0,37.0,77.0,78.0,36.0,93.0,95.0,99.0,93.0,95.0,1,97.67,99.57000000000001,99.11999999999999,97.55,99.91
36005037400,3649.0,1478.0,55.0,75.0,96.0,35.0,83.0,71.0,52.0,88.0,93.0,99.0,93.0,93.0,1,87.83,92.64,97.86,69.47,91.84
36005037504,3790.0,1394.0,54.0,74.0,97.0,37.0,63.0,79.0,36.0,94.0,95.0,99.0,93.0,95.0,1,82.95,99.42,97.2,97.7,99.0
36005037600,2028.0,753.0,55.0,75.0,96.0,35.0,90.0,71.0,52.0,89.0,93.0,99.0,93.0,93.0,1,86.41,79.02,91.53999999999999,97.0,95.28
36005037800,2882.0,1142.0,55.0,75.0,96.0,35.0,77.0,71.0,55.0,87.0,82.0,99.0,93.0,93.0,1,93.97999999999999,97.52,95.48,94.77,99.0
36005037900,6374.0,1930.0,55.0,73.0,97.0,38.0,62.0,81.0,36.0,92.0,95.0,99.0,93.0,96.0,1,96.69,96.28999999999999,98.42,98.72,99.68
36005038000,4327.0,1937.0,54.0,76.0,96.0,35.0,77.0,70.0,54.0,86.0,82.0,99.0,93.0,92.0,1,94.66,96.87,95.88,93.4,98.82
36005038100,7644.0,2619.0,55.0,73.0,97.0,37.0,95.0,82.0,36.0,92.0,95.0,99.0,93.0,95.0,1,98.24000000000001,98.21,98.88,97.78999999999999,99.83
36005038200,2879.0,958.0,53.0,76.0,96.0,35.0,84.0,69.0,53.0,85.0,82.0,98.0,93.0,91.0,1,82.73,89.59,96.86,83.89999999999999,92.17999999999999
36005038301,4970.0,1658.0,55.0,73.0,97.0,37.0,96.0,81.0,38.0,90.0,95.0,99.0,93.0,95.0,1,95.16,82.75,97.76,98.05,98.4
36005038303,3730.0,1207.0,55.0,74.0,97.0,37.0,74.0,81.0,38.0,91.0,95.0,99.0,93.0,95.0,1,93.47,94.55,99.53999999999999,75.33,95.64
36005038304,2138.0,788.0,55.0,73.0,97.0,37.0,91.0,80.0,38.0,91.0,94.0,99.0,93.0,95.0,1,97.91,95.8,98.64,97.15,99.6
36005038500,5401.0,1736.0,54.0,74.0,97.0,37.0,85.0,80.0,38.0,91.0,95.0,99.0,93.0,95.0,1,96.41,93.05,98.75,97.88,99.3
36005038600,8233.0,2883.0,53.0,76.0,96.0,35.0,85.0,68.0,53.0,83.0,82.0,98.0,93.0,91.0,1,82.97,92.24,99.11999999999999,86.5,93.78999999999999
36005038700,3707.0,1448.0,54.0,74.0,97.0,37.0,94.0,79.0,38.0,90.0,94.0,99.0,93.0,94.0,1,98.83,82.17999999999999,90.60000000000001,96.11,98.57000000000001
36005038800,2967.0,981.0,54.0,76.0,96.0,35.0,87.0,69.0,54.0,85.0,82.0,98.0,93.0,91.0,1,88.41,88.79,98.53,78.86999999999999,92.91
36005038900,5440.0,1834.0,54.0,74.0,97.0,37.0,96.0,77.0,38.0,90.0,94.0,99.0,92.0,94.0,1,98.64,53.900000000000006,89.03999999999999,97.48,97.02
36005039000,2953.0,1076.0,54.0,76.0,96.0,35.0,91.0,70.0,55.0,86.0,82.0,98.0,93.0,91.0,1,81.77,49.72,96.77,58.57,77.11
36005039100,7187.0,2896.0,54.0,74.0,97.0,37.0,94.0,78.0,37.0,91.0,95.0,99.0,96.0,94.0,1,97.26,95.74000000000001,92.31,95.52000000000001,99.21
36005039200,1758.0,663.0,55.0,75.0,96.0,35.0,86.0,71.0,57.0,86.0,82.0,98.0,93.0,92.0,1,90.75999999999999,84.43,97.76,96.6,97.1
36005039300,8678.0,3030.0,54.0,74.0,97.0,37.0,83.0,76.0,37.0,91.0,95.0,99.0,93.0,94.0,1,97.52,98.37,94.88,97.59,99.76
36005039400,4613.0,1651.0,54.0,75.0,96.0,35.0,95.0,71.0,58.0,84.0,82.0,98.0,93.0,92.0,1,96.52,95.86,95.48,97.6,99.46000000000001
36005039500,4597.0,1738.0,54.0,73.0,97.0,38.0,67.0,80.0,36.0,94.0,95.0,99.0,93.0,96.0,1,97.47,99.35000000000001,98.42,98.09,99.9
36005039600,4205.0,1485.0,54.0,76.0,96.0,35.0,86.0,70.0,57.0,84.0,82.0,98.0,93.0,91.0,1,97.37,83.82,95.48,91.11,97.46000000000001
36005039700,3771.0,439.0,54.0,74.0,97.0,37.0,82.0,76.0,46.0,90.0,94.0,99.0,93.0,94.0,1,93.27,7.180000000000001,64.7,94.48,81.2
36005039800,3802.0,1221.0,53.0,76.0,96.0,35.0,98.0,69.0,55.0,84.0,82.0,98.0,93.0,90.0,0,72.47,92.7,99.24,49.4,81.36
36005039901,5120.0,1660.0,55.0,74.0,97.0,37.0,98.0,81.0,39.0,89.0,94.0,99.0,93.0,95.0,1,96.61999999999999,92.09,97.86,96.44,99.0
36005039902,5589.0,1756.0,55.0,74.0,97.0,37.0,99.0,81.0,39.0,90.0,94.0,99.0,93.0,95.0,1,99.14,86.87,98.75,97.86,99.39
36005040100,4759.0,2103.0,55.0,74.0,97.0,37.0,87.0,83.0,39.0,89.0,94.0,99.0,93.0,95.0,1,98.74000000000001,92.52,94.08,97.53,99.49
36005040302,4921.0,1619.0,55.0,74.0,96.0,37.0,99.0,78.0,49.0,89.0,94.0,99.0,93.0,94.0,1,95.25,95.82000000000001,97.54,94.86,98.96000000000001
36005040303,4291.0,1406.0,55.0,74.0,96.0,37.0,92.0,79.0,50.0,88.0,94.0,99.0,93.0,94.0,1,95.67,91.34,97.65,97.67,99.03
36005040304,3766.0,1286.0,55.0,74.0,96.0,37.0,96.0,79.0,49.0,89.0,94.0,99.0,93.0,95.0,1,97.74000000000001,87.61,96.98,79.12,96.28
36005040400,3310.0,1114.0,53.0,76.0,96.0,35.0,87.0,69.0,57.0,82.0,82.0,98.0,93.0,90.0,0,62.61,61.22,99.53999999999999,45.57,66.67
36005040501,4047.0,1441.0,55.0,74.0,96.0,37.0,99.0,78.0,45.0,89.0,94.0,99.0,93.0,94.0,1,97.23,94.08999999999999,98.64,78.21000000000001,97.14
36005040502,6590.0,2477.0,55.0,74.0,96.0,36.0,94.0,77.0,45.0,89.0,94.0,99.0,93.0,94.0,1,95.76,90.11,97.54,99.51,99.51
36005040600,3770.0,1353.0,54.0,76.0,96.0,35.0,94.0,70.0,59.0,83.0,81.0,98.0,93.0,90.0,1,85.07000000000001,86.69,95.58,84.86,92.44
36005040701,3055.0,1258.0,55.0,74.0,96.0,37.0,88.0,78.0,50.0,88.0,93.0,99.0,93.0,94.0,1,98.11999999999999,83.77,91.83,94.37,98.15
36005040702,7046.0,2882.0,55.0,74.0,96.0,36.0,94.0,77.0,50.0,89.0,93.0,99.0,93.0,94.0,1,96.61,96.1,95.27,97.07000000000001,99.4
36005040800,4907.0,1624.0,54.0,75.0,96.0,35.0,91.0,71.0,60.0,83.0,81.0,98.0,93.0,92.0,1,97.17,93.05,92.36999999999999,92.2,98.48
36005040900,3460.0,1380.0,55.0,74.0,96.0,36.0,54.0,78.0,53.0,89.0,93.0,99.0,92.0,94.0,0,71.25,95.63000000000001,86.78,77.68,88.09
36005041100,3752.0,1453.0,55.0,74.0,96.0,36.0,92.0,77.0,52.0,89.0,93.0,99.0,93.0,94.0,1,96.99,80.49,94.45,96.03,97.96000000000001
36005041300,8232.0,3053.0,55.0,74.0,96.0,36.0,97.0,77.0,52.0,89.0,93.0,99.0,93.0,93.0,1,88.4,76.63,90.60000000000001,95.54,94.81
36005041400,4842.0,1863.0,53.0,75.0,96.0,34.0,87.0,70.0,69.0,86.0,42.0,97.0,93.0,90.0,1,69.03,62.660000000000004,89.72,95.19,85.88
36005041500,5627.0,2386.0,55.0,74.0,96.0,36.0,98.0,76.0,50.0,89.0,93.0,99.0,93.0,94.0,1,96.81,84.81,91.12,89.16,96.82
36005041800,3899.0,1273.0,54.0,75.0,96.0,34.0,95.0,71.0,65.0,83.0,46.0,98.0,93.0,92.0,1,93.34,99.26,95.48,96.65,99.58
36005041900,6320.0,2674.0,55.0,74.0,96.0,36.0,96.0,76.0,53.0,92.0,93.0,99.0,93.0,93.0,1,96.94,52.580000000000005,94.88,95.64,95.63000000000001
36005042000,4396.0,1626.0,54.0,75.0,96.0,35.0,95.0,71.0,62.0,82.0,81.0,98.0,93.0,92.0,1,97.83,97.96000000000001,96.98,97.72,99.79
36005042100,5621.0,2020.0,55.0,74.0,96.0,36.0,93.0,77.0,55.0,91.0,93.0,98.0,93.0,94.0,1,92.14,60.440000000000005,89.03999999999999,97.07000000000001,94.81
